Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,31500,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,7746.03174603175,63.4920634920635,31500.0,0.0,31500,31500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.74603,31.74603,58,186,100.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,157,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1044585.98726115,25477.7070063694,52.333332,87.18562,153,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,12738.854,12738.854,33,49,39.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,64090,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,3307.8483382743,62.4122327976283,21363.334,36995.45,64082,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,88,64,31.206116,31.206116,37,69,49.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,0,0,0,0,0,0,2,74,2,138,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,524321,7,5,339,166,240,0,48.42857,88.46065,85,0,33.2,40.45615,963.150436469262,22.8867430448141,47665.547,129990.29,437652,3,524321,87386.836,185957.38,465907,3,57903,14475.75,16556.248,28931,48,0,0,0,0,160,112,13.3506,9.536143,0,240,38.846153,68.19683,4650.8076,0,0,0,1,0,0,0,0,0,42.083332,48.42857,33.2,0,0,0,0,0,0,7,339,5,166,29200,4392,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,171362,13,7,1820,5650,1301,0,140.0,356.8286,1604,0,807.1429,753.3146,43591.9281987839,116.711989822715,9019.053,14410.84,37103,3,171362,14280.167,16190.2705,37174,3,123798,20633.0,23107.89,51011,50,0,0,0,0,284,148,75.86279,40.849197,0,1604,355.7143,595.4321,354539.4,0,0,0,1,0,0,0,0,0,373.5,140.0,807.1429,0,0,0,0,0,0,13,1820,7,5650,65535,12,12,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.7462686567,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.373,14925.373,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,340,237,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,942,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2123.14225053079,942.0,0.0,942,942,942,942.0,0.0,942,942,0,0.0,0.0,0,0,0,0,0,0,64,0,2123.1423,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,324,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,148,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1594594.59459459,27027.027027027,49.333332,79.38724,141,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13513.514,13513.514,35,83,54.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,239,2,1,37,6,31,6,18.5,17.67767,6,6,6.0,0.0,179916.317991632,12552.3012552301,119.5,41.7193,149,90,239,239.0,0.0,239,239,0,0.0,0.0,0,0,1,0,0,0,40,20,8368.201,4184.1006,6,31,18.5,14.433757,208.33333,0,1,0,0,1,0,0,0,0,24.666666,18.5,6.0,0,0,0,0,0,0,2,37,1,6,156,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,23676,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,84.4737286703835,23676.0,0.0,23676,23676,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.236866,42.236866,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,32,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,210,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1495238.0952381,19047.619047619,70.0,119.511505,208,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,9523.81,9523.81,47,110,72.2,34.50652,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,0,0,0,0,0,0,2,94,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,165,2,2,52,84,26,26,26.0,0.0,42,42,42.0,0.0,824242.424242424,24242.4242424242,55.0,90.06664,159,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12121.212,12121.212,26,42,32.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,40.5,26.0,42.0,0,0,0,0,0,0,2,52,2,84,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,82844,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,1255.37154169282,24.1417604171696,82844.0,0.0,82844,82844,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.07088,12.07088,44,60,49.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,23712081,36,30,2540,36156,583,0,70.55556,155.43367,2896,0,1205.2,627.45886,1631.91075469083,2.78339130167445,364801.25,1747228.6,10030725,6,23712081,677488.0,2353410.8,10047844,66,13664150,471177.6,1865718.9,10025387,49,0,0,0,0,1160,968,1.5182134,1.2651778,0,2896,577.55225,714.23285,510128.53,0,0,0,1,0,0,0,0,0,586.30304,70.55556,1205.2,0,0,0,0,0,0,36,2540,30,36156,29200,130,8,32,1836532.5,2573039.2,3655946,17119,10019475.0,15909.902,10030725,10008225,Benign
17,31761,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,5541.38723591827,125.940618998142,10587.0,18254.084,31665,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,62.97031,62.97031,36,52,42.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,0,0,0,0,0,0,2,72,2,104,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,190,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,2273684.21052632,21052.6315789474,63.333332,103.63558,183,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10526.315,10526.315,44,172,95.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5553705,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720239911914659,1851235.0,3186305.2,5530439,64,5553705,2776852.5,3894159.2,5530439,23266,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5401799,0.18005998,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,24045,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3992.51403618216,83.177375753795,24045.0,0.0,24045,24045,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.588688,41.588688,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,143887,10,5,810,463,565,0,81.0,176.39287,325,0,92.6,142.9993,8847.22038822131,104.248472759874,10277.643,15198.62,36799,49,143887,15987.444,20695.479,52627,49,92534,23133.5,18121.148,37998,427,0,0,0,0,332,168,69.498985,34.749493,0,565,79.5625,156.84938,24601.729,0,0,0,1,0,0,0,0,0,84.86667,81.0,92.6,0,0,0,0,0,0,10,810,5,463,65535,349,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,12400009,2,2,101,182,55,46,50.5,6.363961,120,62,91.0,41.01219,22.822564080397,0.322580411030347,4133336.2,7115161.0,12349216,23378,12372594,12372594.0,0.0,12372594,12372594,12376631,12376631.0,0.0,12376631,12376631,0,0,0,0,40,40,0.1612902,0.1612902,46,120,65.8,31.035463,963.2,0,0,0,0,0,0,0,0,1,82.25,50.5,91.0,0,0,0,0,0,0,2,101,2,182,-1,-1,1,20,23378.0,0.0,23378,23378,12349216.0,0.0,12349216,12349216,Benign
17,23609,1,1,44,125,44,44,44.0,0.0,125,125,125.0,0.0,7158.28709390487,84.713456732602,23609.0,0.0,23609,23609,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,42.356728,42.356728,44,125,71.0,46.765373,2187.0,0,0,0,0,0,0,0,0,1,106.5,44.0,125.0,0,0,0,0,0,0,1,44,1,125,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1640326,3,4,679,352,673,0,226.33333,386.8363,340,0,88.0,168.0238,628.533596370478,4.26744439824767,273387.66,457943.2,1181405,3,1406522,703261.0,676197.75,1181405,225117,1415371,471790.34,809511.7,1406520,3,0,0,0,0,72,92,1.8289047,2.4385397,0,673,128.875,249.50433,62252.41,0,0,0,1,0,0,0,0,1,147.28572,226.33333,88.0,0,0,0,0,0,0,3,679,4,352,8192,125,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,92392,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1039.05100008659,21.6468958351372,92392.0,0.0,92392,92392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.823448,10.823448,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,115792814,16,14,663,732,579,0,41.4375,143.35782,660,0,52.285713,174.91951,12.0473797277265,0.25908343500487,3992855.8,4850743.5,10000922,61,115792814,7719521.0,4187279.8,10087575,25927,111118912,8547609.0,3768179.0,10135877,1437,0,0,0,0,332,292,0.13817783,0.1209056,0,660,45.0,153.73158,23633.4,0,0,0,1,0,0,0,0,0,46.5,41.4375,52.285713,0,0,0,0,0,0,16,663,14,732,8192,8760,15,20,101574.45,49151.895,249771,86407,10000152.0,428.91708,10000922,9999540,Benign
6,40,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,300000.0,50000.0,40.0,0.0,40,40,40,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0,0,0,40,0,50000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,115308707,16,14,448,979,448,0,28.0,112.0,979,0,69.92857,261.64874,12.3754748199544,0.260171159494486,3976162.2,4969321.5,10209012,45,115308707,7687247.0,4391807.0,10240018,1613,112452757,8650212.0,3831485.0,10240083,3228,0,0,0,0,520,456,0.13875796,0.12141321,0,979,46.032257,190.91507,36448.566,0,0,0,1,0,0,0,0,0,47.566666,28.0,69.92857,0,0,0,0,0,0,16,448,14,979,29200,118,1,32,34348.727,10920.469,67275,30990,10188637.0,62229.227,10209012,10001569,Benign
17,233,2,2,78,194,39,39,39.0,0.0,97,97,97.0,0.0,1167381.97424893,17167.3819742489,77.666664,93.83674,183,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,80,8583.691,8583.691,39,97,62.2,31.767908,1009.2,0,0,0,0,0,0,0,0,1,77.75,39.0,97.0,0,0,0,0,0,0,2,78,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31518,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,10660.5749095755,126.911606066375,10506.0,18182.205,31501,2,2,2.0,0.0,2,2,15,15.0,0.0,15,15,0,0,0,0,64,64,63.455803,63.455803,41,127,75.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,53236,1,1,61,111,61,61,61.0,0.0,111,111,111.0,0.0,3230.89638590428,37.5685626267939,53236.0,0.0,53236,53236,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.78428,18.78428,61,111,77.666664,28.867514,833.3333,0,0,0,0,0,0,0,0,1,116.5,61.0,111.0,0,0,0,0,0,0,1,61,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,116044839,18,15,588,768,294,0,32.666668,95.07397,384,0,51.2,135.11646,11.6851383627668,0.284372836262024,3626401.2,4862244.5,10218180,54,116044839,6826167.0,4784036.5,10240016,66,112866919,8061923.0,4285684.0,10240167,553,0,0,0,0,584,488,0.15511246,0.12926038,0,384,39.882355,111.966385,12536.471,0,0,0,1,0,0,0,0,0,41.090908,32.666668,51.2,0,0,0,0,0,0,18,588,15,768,29200,972,2,32,64728.727,141867.75,492476,21806,10195910.0,63538.52,10218180,10006544,Benign
6,52987,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.6176609357012,26493.5,37389.684,52932,55,52987,52987.0,0.0,52987,52987,0,0.0,0.0,0,0,0,0,0,0,76,32,37.745106,18.872553,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,361,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,520992,7,6,564,3252,342,0,80.57143,135.93486,1460,0,542.0,716.8372,7324.48866777225,24.9523985013206,43416.0,106387.71,376662,2,520992,86832.0,145042.2,376662,365,63035,12607.0,16451.746,32111,2,0,0,0,0,152,132,13.435906,11.516492,0,1460,272.57144,515.00867,265233.97,0,0,0,1,0,0,0,0,0,293.53845,80.57143,542.0,0,0,0,0,0,0,7,564,6,3252,8192,34950,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,13781816,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.870712538899083,0.14511875648318,13781816.0,0.0,13781816,13781816,13781816,13781816.0,0.0,13781816,13781816,0,0.0,0.0,0,0,0,0,0,0,40,0,0.14511876,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,63668,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,148,3,0,49,0,37,6,16.333334,17.897858,0,0,0.0,0.0,331081.081081081,20270.2702702703,74.0,35.35534,99,49,148,74.0,35.35534,99,49,0,0.0,0.0,0,0,0,0,0,0,60,0,20270.27,0.0,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,0,18.333334,16.333334,0.0,0,0,0,0,0,0,3,49,0,0,16324,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,237,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1417721.51898734,16877.6371308017,79.0,132.51038,232,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,8438.818,8438.818,41,127,75.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,104952,10,5,713,479,469,0,71.3,147.28735,341,0,95.8,149.52992,11357.5729857459,142.922478847473,7496.5713,9806.321,24186,3,104952,11661.333,10648.816,24752,3,67368,16842.0,18957.457,37395,502,0,0,0,0,332,168,95.281654,47.640827,0,469,74.5,139.66628,19506.666,0,0,0,1,0,0,0,0,0,79.46667,71.3,95.8,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,77581,1,1,41,223,41,41,41.0,0.0,223,223,223.0,0.0,3402.89503873371,25.7795078691948,77581.0,0.0,77581,77581,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,12.889754,12.889754,41,223,101.666664,105.07775,11041.333,0,0,0,0,0,0,0,0,1,152.5,41.0,223.0,0,0,0,0,0,0,1,41,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,118567865,22,29,992,23788,214,0,45.090908,68.851746,2820,0,820.2759,839.9419,208.994232965231,0.430133409250474,2371357.2,11500664.0,58344256,3,118567865,5646089.0,17454138.0,58344256,4,118533304,4233332.5,15237095.0,58379052,3,0,0,0,0,488,592,0.18554774,0.24458566,0,2820,476.53845,735.67957,541224.44,0,0,0,1,0,0,0,0,1,485.88235,45.090908,820.2759,0,0,0,0,0,0,22,992,29,23788,8192,123,18,20,1085411.0,1353147.9,2042231,128591,58134630.0,296452.4,58344256,57925009,Benign
6,5384,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2228.82615156018,371.47102526003,5384.0,0.0,5384,5384,5384,5384.0,0.0,5384,5384,0,0.0,0.0,0,0,0,0,0,0,40,0,371.47104,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,20102387,7,7,1442,3630,565,0,206.0,260.2992,2254,0,518.5714,850.42615,252.308345272629,0.696434706982808,1546337.5,5530448.5,19952711,3,149673,24945.5,26468.133,72826,129,20078091,3346348.5,8158402.0,19999597,3,0,0,0,0,152,152,0.34821737,0.34821737,0,2254,338.13333,610.0548,372166.84,0,0,0,1,0,0,0,0,1,362.2857,206.0,518.5714,0,0,0,0,0,0,7,1442,7,3630,8192,254,6,20,149673.0,0.0,149673,149673,19952712.0,0.0,19952711,19952711,Benign
6,180,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11111.1111111111,180.0,0.0,180,180,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5555.5557,5555.5557,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,62,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23347,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,4368.86966205508,85.6641110206879,23347.0,0.0,23347,23347,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.832054,42.832054,43,59,48.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,117509081,14,13,849,5654,231,0,60.642857,79.13047,2072,0,434.92307,719.5016,55.3404038620641,0.229769476284135,4519580.0,15890296.0,58792067,3,117509081,9039160.0,21958174.0,58830162,4,117306483,9775540.0,22808632.0,58807079,3,0,0,0,0,292,272,0.11913973,0.110629745,0,2072,232.25,519.75104,270141.16,0,0,0,1,0,0,0,0,0,240.85185,60.642857,434.92307,0,0,0,0,0,0,14,849,13,5654,8192,32,13,20,158029.0,67590.92,205823,110235,58495210.0,419819.9,58792067,58198352,Benign
6,41,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.926829268,48780.4878048781,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24390.244,24390.244,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,271,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,1040590.40590406,14760.147601476,90.333336,71.59143,173,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,7380.0737,7380.0737,40,101,64.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1877461,10,6,720,895,469,0,72.0,147.70842,757,0,149.16667,302.84943,860.204286533782,8.52214773036564,125164.07,428929.4,1673736,3,1877461,208606.78,583886.1,1764604,3,1818193,363638.6,732672.3,1673736,4,0,0,0,0,332,200,5.326342,3.1958053,0,757,95.0,207.19376,42929.25,0,0,0,1,0,0,0,0,0,100.9375,72.0,149.16667,0,0,0,0,0,0,10,720,6,895,65535,114,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,180,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1111111.11111111,22222.2222222222,60.0,63.505905,129,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,11111.111,11111.111,42,58,48.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,203,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14778.3251231527,101.5,139.30003,200,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,9852.217,4926.1084,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,71586,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,4051.07143854944,55.8768474282681,23862.0,41324.133,71579,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,27.938423,27.938423,43,102,66.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30439,1,1,69,137,69,69,69.0,0.0,137,137,137.0,0.0,6767.63362791156,65.7051808535103,30439.0,0.0,30439,30439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.85259,32.85259,69,137,91.666664,39.25982,1541.3334,0,0,0,0,0,0,0,0,1,137.5,69.0,137.0,0,0,0,0,0,0,1,69,1,137,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,115754039,22,16,3584,15694,512,0,162.90909,244.08643,2404,0,980.875,1072.2389,166.542784740323,0.328282281363849,3128487.5,4193240.2,10186256,67,115712021,5510096.0,4250537.0,10186256,44935,115713026,7714201.5,2838941.2,10227502,181,0,0,0,0,704,512,0.19005816,0.13822412,0,2404,494.30768,810.215,656448.44,0,0,0,0,1,0,0,0,0,507.3158,162.90909,980.875,0,0,0,0,0,0,22,3584,16,15694,1324,422,7,32,45393.855,5169.933,60925,41013,8219750.5,1945439.0,10186256,6142191,Benign
17,30618,2,2,82,212,41,41,41.0,0.0,106,106,106.0,0.0,9602.19478737997,130.642105950748,10206.0,17633.158,30567,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,65.32105,65.32105,41,106,67.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,83.75,41.0,106.0,0,0,0,0,0,0,2,82,2,212,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,82272,10,5,713,479,469,0,71.3,147.28735,341,0,95.8,149.52992,14488.525865422,182.322053675613,5876.5713,9935.017,24445,3,82272,9141.333,11714.894,24937,3,51015,12753.75,13852.894,24950,3,0,0,0,0,332,168,121.548035,60.774017,0,469,74.5,139.66628,19506.666,0,0,0,1,0,0,0,0,0,79.46667,71.3,95.8,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.7,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,442,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,62,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,193548.387096774,32258.064516129,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16129.032,16129.032,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,33,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.384615385,30769.2307692308,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.615,15384.615,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,134,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30803,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,5973.44414505081,64.928740707074,30803.0,0.0,30803,30803,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.46437,32.46437,41,143,75.0,58.88973,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
